COMPET,VAR_0001_SITUACAO,CO_GRUPO_E_CARGO,NO_CARGO,SG_ESCOLARIDADE_CARGO,CO_CLASSE,PDMATRIZ,CO_PADRAO,NC,PADRAO,PERCENT_IQ,QTD_SERV
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,111,1,11,10,2
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,111,1,11,15,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,111,1,11,20,13
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,111,1,11,25,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,111,1,11,30,2
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,111,1,11,,5
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,111,1,11,25,2
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,111,1,11,30,4
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,210,2,10,,9
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,210,2,10,20,4
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,210,2,10,25,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,210,2,10,30,1
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,210,2,10,,4
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,210,2,10,20,6
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,210,2,10,25,4
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,210,2,10,30,4
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,309,3,9,,9
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,309,3,9,20,5
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,309,3,9,25,2
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,309,3,9,30,1
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,309,3,9,,3
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,309,3,9,10,1
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,309,3,9,20,6
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,309,3,9,25,3
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,309,3,9,30,10
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,309,3,9,52,2
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,408,4,8,,39
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,408,4,8,10,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,408,4,8,15,2
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,408,4,8,20,5
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,408,4,8,25,2
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,408,4,8,30,3
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,408,4,8,,6
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,408,4,8,20,21
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,408,4,8,25,17
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,408,4,8,30,65
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P21,408,4,8,52,8
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,112,1,12,,84
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,112,1,12,10,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,112,1,12,15,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,112,1,12,20,14
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,112,1,12,25,7
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,112,1,12,30,2
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,112,1,12,,3
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,112,1,12,20,4
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,112,1,12,25,1
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,112,1,12,30,2
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,112,1,12,52,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,211,2,11,,4
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,211,2,11,15,2
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,211,2,11,20,3
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,211,2,11,25,2
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,211,2,11,,5
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,211,2,11,20,1
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,211,2,11,25,1
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,211,2,11,30,6
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,211,2,11,52,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,310,3,10,,13
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,310,3,10,15,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,310,3,10,20,3
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,310,3,10,,2
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,310,3,10,20,3
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,310,3,10,30,1
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,310,3,10,35,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,409,4,9,,42
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,409,4,9,20,11
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,409,4,9,25,8
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,409,4,9,30,5
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,409,4,9,,7
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,409,4,9,20,17
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,409,4,9,25,30
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,409,4,9,30,93
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P22,409,4,9,52,15
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,113,1,13,,112
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,113,1,13,10,4
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,113,1,13,20,20
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,113,1,13,25,5
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,113,1,13,30,2
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,113,1,13,,15
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,113,1,13,20,6
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,113,1,13,25,15
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,113,1,13,30,8
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,212,2,12,,19
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,212,2,12,20,7
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,212,2,12,30,1
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,212,2,12,,6
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,212,2,12,10,1
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,212,2,12,20,4
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,212,2,12,25,13
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,212,2,12,30,6
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,311,3,11,,21
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,311,3,11,15,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,311,3,11,20,8
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,311,3,11,25,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,311,3,11,30,1
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,311,3,11,20,2
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,311,3,11,25,5
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,311,3,11,30,5
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,410,4,10,,57
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,410,4,10,10,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,410,4,10,20,11
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,410,4,10,25,2
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,410,4,10,30,10
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,410,4,10,,7
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,410,4,10,20,9
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,410,4,10,25,7
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,410,4,10,30,29
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,410,4,10,52,2
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P23,410,4,10,75,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,114,1,14,,74
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,114,1,14,10,2
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,114,1,14,15,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,114,1,14,20,15
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,114,1,14,25,8
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,114,1,14,30,2
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,114,1,14,,16
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,114,1,14,20,3
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,114,1,14,25,6
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,114,1,14,30,2
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,213,2,13,,15
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,213,2,13,15,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,213,2,13,20,9
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,213,2,13,25,4
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,213,2,13,30,2
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,213,2,13,,27
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,213,2,13,20,21
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,213,2,13,25,23
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,213,2,13,30,28
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,312,3,12,,31
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,312,3,12,15,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,312,3,12,20,9
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,312,3,12,25,2
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,312,3,12,30,2
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,312,3,12,,8
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,312,3,12,20,6
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,312,3,12,25,8
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,312,3,12,30,19
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,312,3,12,52,2
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,411,4,11,,67
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,411,4,11,10,3
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,411,4,11,15,2
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,411,4,11,20,19
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,411,4,11,25,6
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,411,4,11,30,12
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,411,4,11,,4
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,411,4,11,20,28
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,411,4,11,25,13
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,411,4,11,30,31
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P24,411,4,11,52,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,115,1,15,,108
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,115,1,15,10,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,115,1,15,15,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,115,1,15,20,16
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,115,1,15,25,3
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,115,1,15,30,2
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,115,1,15,,5
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,115,1,15,20,1
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,115,1,15,25,2
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,115,1,15,30,2
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,214,2,14,,9
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,214,2,14,15,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,214,2,14,20,6
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,214,2,14,25,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,214,2,14,30,3
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,214,2,14,,10
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,214,2,14,20,7
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,214,2,14,25,18
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,214,2,14,30,15
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,313,3,13,,35
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,313,3,13,10,2
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,313,3,13,15,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,313,3,13,20,16
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,313,3,13,25,5
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,313,3,13,30,6
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,313,3,13,52,1
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,313,3,13,,22
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,313,3,13,10,1
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,313,3,13,20,27
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,313,3,13,25,21
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,313,3,13,30,34
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,313,3,13,52,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,412,4,12,,72
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,412,4,12,15,2
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,412,4,12,20,34
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,412,4,12,25,15
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,412,4,12,30,23
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,412,4,12,,15
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,412,4,12,10,1
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,412,4,12,20,31
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,412,4,12,25,46
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,412,4,12,30,134
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P25,412,4,12,52,6
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,116,1,16,,189
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,116,1,16,10,3
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,116,1,16,15,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,116,1,16,20,27
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,116,1,16,25,7
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,116,1,16,30,6
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,116,1,16,52,1
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,116,1,16,,33
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,116,1,16,10,1
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,116,1,16,20,17
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,116,1,16,25,15
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,116,1,16,30,12
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,116,1,16,52,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,215,2,15,,13
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,215,2,15,10,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,215,2,15,20,5
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,215,2,15,25,2
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,215,2,15,30,3
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,215,2,15,,2
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,215,2,15,25,2
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,215,2,15,30,2
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,314,3,14,,22
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,314,3,14,10,3
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,314,3,14,15,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,314,3,14,20,9
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,314,3,14,25,2
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,314,3,14,30,1
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,314,3,14,,8
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,314,3,14,20,12
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,314,3,14,25,15
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,314,3,14,30,25
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,413,4,13,,102
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,413,4,13,10,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,413,4,13,15,3
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,413,4,13,20,50
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,413,4,13,25,32
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,413,4,13,30,49
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,413,4,13,52,4
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,413,4,13,,43
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,413,4,13,20,175
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,413,4,13,25,175
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,413,4,13,30,489
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,413,4,13,52,34
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P26,413,4,13,75,2
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,216,2,16,,71
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,216,2,16,10,2
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,216,2,16,15,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,216,2,16,20,25
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,216,2,16,25,7
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,216,2,16,30,5
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,216,2,16,52,1
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,216,2,16,,28
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,216,2,16,20,23
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,216,2,16,25,19
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,216,2,16,30,25
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,216,2,16,52,1
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,216,2,16,75,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,315,3,15,,23
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,315,3,15,15,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,315,3,15,20,10
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,315,3,15,25,2
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,315,3,15,20,2
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,315,3,15,30,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,414,4,14,,83
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,414,4,14,15,3
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,414,4,14,20,37
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,414,4,14,25,18
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,414,4,14,30,55
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,414,4,14,52,2
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,414,4,14,,27
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,414,4,14,10,1
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,414,4,14,20,66
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,414,4,14,25,78
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,414,4,14,30,284
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,414,4,14,35,1
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,414,4,14,52,22
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P27,414,4,14,75,3
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P28,316,3,16,,51
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P28,316,3,16,10,3
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P28,316,3,16,15,1
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P28,316,3,16,20,32
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P28,316,3,16,25,9
202402,APOSENTADO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P28,316,3,16,30,15
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P28,316,3,16,,33
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P28,316,3,16,20,42
202402,ATIVO,701411,AUXILIAR DE ENFERMAGEM,NI,C,P28,316,3,16,25,25
